beerId,name,pubId,beerCategory,beerStyle,alcool
1994,Brown Fox Ale,1298,3,26,0
1995,Helles Hefe Weizen,1290,4,50,5.3
1996,Stone of Scone Scotch Ale,602,-1,-1,0
1997,Old #27 Barleywine,437,-1,-1,0
1998,Oatmeal Stout,947,3,42,0
1999,Nut Brown Ale,947,3,38,4.8
2000,American Pale Ale,947,3,26,5.2
2001,Lion Stout,791,3,42,8
2002,Black Earth Porter,602,2,25,0
2003,Sprecher Maibock,1181,7,91,6
2004,Bock,769,7,90,0
2005,Original Pils,667,-1,-1,0
2006,Pullman Nut Brown Ale,536,-1,-1,0
2007,Panama Limited Red Ale,536,3,26,0
2008,John Barleycorn Barleywine Style Ale,810,3,35,9
2009,Steelhead Extra Stout,810,3,42,0
2010,Adler Br퀌_u Bucky Brau Barleywine,46,-1,-1,0
2011,Butthead Doppelbock,1271,7,92,8.2
2012,Dry Mead,1359,-1,-1,0
2013,La Trappe Tripel,110,5,61,8
2014,Elephant,344,7,90,7.2
2015,Double Ale,23,-1,-1,0
2016,Big Butt Doppelbock,708,7,90,5.8
2017,Jamaica Brand Sunset IPA,810,3,31,0
2018,Petrus Aged Pale,266,-1,-1,7.3
2019,Jamaica Brand Red Ale,810,3,26,0
2020,What the Helles Bock,553,7,90,0
2021,Steelhead Scotch Porter,810,2,25,0
2022,Titan Porter,552,2,25,0
2023,Robert Burns Scottish Ale,79,-1,-1,0
2024,Scotch Ale,47,1,15,0
2025,Black Butte Porter,441,2,25,5.2
2026,Heritage Scottish Ale,94,1,15,0
2027,Imperial Stout,47,3,42,0
2028,Dragonslayer,857,3,43,9.5
2029,4 Reverends Imperial Stout,983,3,42,0
2030,Imperial Stout,463,3,42,0
2031,Winter Delight,532,1,13,0
2032,East India IPA,1360,3,31,0
2033,Radgie Gadgie,889,-1,-1,0
2034,Racer X,94,3,32,7.8
2035,Black Irish Plain Porter,1121,2,25,0
2036,Promethean Porter,151,2,25,0
2037,Iambic Lambic,615,5,70,0
2038,Alpenhof Baltic Porter,493,2,25,0
2039,March M퀌_rzen,1268,7,84,0
2040,Nut Brown Ale,553,3,38,0
2041,Trolleycar Stout,553,3,42,0
2042,Caber Tossing Scottish Ale,553,-1,-1,0
2043,Fox Tail Amber Ale,553,3,33,0
2044,Winnebago Wheat,553,4,50,0
2045,Fox Light,553,8,95,0
2046,Trolleycar Stout,552,3,42,0
2047,Nut Brown Ale,552,3,38,0
2048,Caber Tossing Scottish Ale,552,-1,-1,0
2049,Fox Tail Amber Ale,552,3,33,0
2050,Winnebago Wheat,552,4,50,0
2051,Fox Light,552,8,95,0
2052,Thomas Sykes Barleywine,322,-1,-1,0
2053,Old Knucklehead 1992,255,-1,-1,0
2054,Chessie Cherry,536,11,116,0
2055,Roundhouse Raspberry Wheat Ale,536,11,116,0
2056,Imperial Eclipse Stout,536,3,42,0
2057,Kilt Kicker Wee Heavy,536,1,15,7
2058,El Diablo Tripel,536,-1,-1,11
2059,Bavarian Helles,536,-1,-1,0
2060,Zephyr Golden Ale,536,3,26,0
2061,Station Master Wheat Ale,536,8,95,0
2062,Red,808,3,26,0
2063,Harry Baals Stout,808,3,42,0
2064,Old Fort Porter,808,2,25,0
2065,Big Daddy Brown,808,3,38,0
2066,Old Woody Pale Ale,808,3,26,0
2067,Auburn,808,3,26,0
2068,Lager,808,8,95,0
2069,Stock Ale #2,962,1,13,0
2070,Oyster Stout,962,3,42,0
2071,Belgian Style Wit,962,-1,-1,0
2072,Pumpkin Ale,962,-1,-1,0
2073,Lighthouse Ale,962,3,26,0
2074,Nut Brown Ale,1255,3,38,0
2075,Irish Setter Red Ale,1255,3,33,0
2076,Dierdorfer Gold,1255,-1,-1,0
2077,Winter Ale,809,3,33,0
2078,Sturgeon Stout,809,3,42,0
2079,Buzz Beer,809,3,26,0
2080,Pirates Pilsner,809,-1,-1,0
2081,Wheat,809,8,95,0
2082,Nut Brown,47,3,38,0
2083,London Porter,47,2,25,0
2084,Starboard Stout,47,3,42,0
2085,Arcadia ESB,47,-1,-1,0
2086,Anglers Ale,47,3,26,0
2087,Double Cream Oatmeal Stout,943,3,42,0
2088,Midnight Stout,943,3,42,0
2089,123 Ale,943,3,33,0
2090,Tornado Ale,943,3,26,0
2091,Winter Wheat,943,8,95,0
2092,Sunset Red,943,3,33,0
2093,Haymarket Ale,943,3,26,0
2094,Tripel,941,-1,-1,0
2095,Apple Ale,941,11,116,0
2096,Schwarzbier,941,7,86,0
2097,Stubbins Stout,941,3,42,0
2098,Depot Pils,941,8,95,0
2099,K퀌_lsch,941,-1,-1,0
2100,Red Lager,941,8,95,0
2101,Hefeweizen,941,4,50,0
2102,Wasatch Polygamy Porter,1318,2,25,0
2103,Frostbite,1171,3,26,0
2104,Cooper River Red,1229,3,33,0
2105,Winterfest,1229,3,38,0
2106,Stout,1229,3,42,0
2107,Raspberry Wheat,1229,11,116,0
2108,Market Street Wheat,1229,8,95,0
2109,Low Country Light Lager,1229,8,95,0
2110,Ruby Red Lager,1171,8,95,0
2111,Bombay Pale Ale,1171,3,26,0
2112,East Bay Brown,1171,3,38,0
2113,Scarlet Ale,1171,3,33,0
2114,Ironman Wheat,1171,8,95,0
2115,Blonde,1171,8,95,0
2116,Blonde Light,1171,8,95,0
2117,Premium Verum,944,-1,-1,0
2118,47 Bryg,344,7,90,7
2119,Stout,937,3,42,0
2120,Fest,937,7,84,0
2121,Alt-ernative Amber,937,3,38,0
2122,Buckeye Brown,937,3,38,0
2123,Verich Gold,937,-1,-1,0
2124,Ale,1153,3,26,0
2125,Befuddelator Doppelbock,1268,7,90,0
2126,Oatmeal Stout,1042,3,42,0
2127,Pale Ale,1042,3,26,0
2128,Amber Lager,1042,8,95,0
2129,Wheat Ale,1042,8,95,0
2130,Riverboat Raspberry flavored Beer,1279,11,116,0
2131,Red Winter Ale,1279,3,33,0
2132,Old Courthouse Stout,1279,3,42,0
2133,Missouri Brown Dark Ale,1279,3,33,0
2134,Red Amber Ale,1279,3,33,0
2135,Trailblazer Blond Ale,1279,-1,-1,0
2136,Schlafly Pale Ale,1092,3,26,0
2137,Schlafly Altbier,1092,3,38,0
2138,Schlafly ESB,1092,-1,-1,0
2139,Schlafly Tripel,1092,-1,-1,0
2140,Schlafly Oatmeal Stout,1092,3,42,0
2141,Schlafly Smoked Porter,1092,8,95,0
2142,Schlafly Winter ESB,1092,-1,-1,0
2143,Schlafly Pilsner,1092,-1,-1,0
2144,Schlafly Hefeweizen,1092,8,95,0
2145,Schlafly Wheat Ale,1092,8,95,0
2146,Winter Wheat,1078,-1,-1,0
2147,Rambling Raspberry Ale,1078,11,116,0
2148,Streamline Oatmeal Stout,1078,3,42,0
2149,Imperial Pale Ale,1078,3,26,0
2150,River City Red Ale,1078,3,33,0
2151,Mile Marker Amber Lager,1078,8,95,0
2152,Lake Shore Light,1078,8,95,0
2153,Razz-Wheat,930,11,116,5
2154,Snake Pit Porter,930,2,25,5.6
2155,Indiana Amber,930,3,33,5.5
2156,Stout,258,3,42,0
2157,Red,258,3,33,0
2158,Extra Special Bitter,258,-1,-1,0
2159,Lawnmower Pale Ale,258,3,26,0
2160,Wheat Beer,258,8,95,0
2161,Hazelnut Brown,77,-1,-1,0
2162,Whose Ear? Red Ale,77,3,33,4
2163,Rust Belt Porter,77,2,25,4.1
2164,60 Shilling Scotch Ale,77,-1,-1,5
2165,Blind Tiger Pale Ale,77,3,26,4.8
2166,Flat Belly American Wheat,77,8,95,3.6
2167,J. Scott Francis ESB,80,-1,-1,0
2168,Pale Ale,80,3,26,0
2169,Pilsner,80,-1,-1,0
2170,Traditional Lager,605,-1,-1,0
2171,Barrel Select Pils,605,-1,-1,0
2172,Raspberry Wheat Ale,872,11,116,0
2173,INDIAna Pale Ale,872,3,26,0
2174,Lake Effect Pale Ale,872,3,26,0
2175,Four Horsemen Ale,872,3,33,0
2176,Kolsch,872,-1,-1,0
2177,Wall Street Wheat Ale,872,8,95,0
2178,Red Lager,708,8,95,4.9
2179,Dark Belgian Wit,867,-1,-1,0
2180,Holiday Ale,1153,-1,-1,0
2181,Raftman,1307,3,33,5.5
2182,Olde Suffolk,612,1,13,0
2183,Hacker-Pschorr Weisse Bock,972,4,55,0
2184,Beekeepers Honey Ale,871,-1,-1,0
2185,Christmas Ale,652,-1,-1,0
2186,Doppelbock,652,7,90,0
2187,Cleary Red,652,-1,-1,0
2188,Whitetail Ale,652,-1,-1,0
2189,Hefeweizen,652,8,95,5
2190,Lichthouse Lager,652,8,95,0
2191,Olde St.Nick,250,-1,-1,9.9
2192,Cherry Ice,250,11,116,0
2193,Oatmeal Stout,250,3,42,0
2194,Southport Amber,250,3,33,0
2195,Kenosha Gold,250,-1,-1,0
2196,Icemaster,250,8,95,0
2197,Porter,854,2,25,0
2198,Imperial Delusion,854,3,42,0
2199,Five Springs Oatmeal Stout,854,3,42,0
2200,G퀌_denkrisp K퀌_lsch,854,-1,-1,0
2201,Wee Heavy,854,1,15,0
2202,Abana Amber Ale,854,3,33,0
2203,Wheat Ale,854,8,95,0
2204,2 Brothers,591,3,26,0
2205,Dingle Dubbel,591,-1,-1,0
2206,American Cream Ale,591,8,95,0
2207,Black Forest,591,7,86,0
2208,Dublin Dunkelweizenbock,591,4,55,0
2209,Fomharfest,591,7,84,0
2210,Leprechaun Light,591,-1,-1,0
2211,Shamrock Stout,591,3,42,0
2212,Celtic Cream Ale,591,8,95,0
2213,Pale Ale,591,3,26,0
2214,Belgian Trippel,1268,-1,-1,0
2215,Demon Fuel,1041,-1,-1,0
2216,Christmas Ale,1041,-1,-1,0
2217,Copper,1041,3,33,0
2218,Honey Blonde Lager,1041,-1,-1,0
2219,Old Crustacean Barleywine 1993,1072,-1,-1,0
2220,Bigfoot 1994,1142,-1,-1,9.6
2221,Barley Wine 2001,608,-1,-1,0
2222,Belzebuth,193,3,37,13
2223,Cow Palace Scotch Ale 2001,483,1,15,11.1
2224,Hog Heaven Barleywine,62,3,35,9.2
2225,old gak strong ale,483,1,13,0
2226,IPA,552,3,31,0
2227,Ebelweiss,1298,4,50,0
2228,Capital Kloster Weizen,338,4,50,0
2229,Wheat,39,8,95,0
2230,K퀌_lsch,218,-1,-1,0
2231,Steel Head Stout,388,3,42,0
2232,Ruby Red Lager,388,8,95,0
2233,Beau Rivage Bock,388,8,95,0
2234,Sunset Amber,388,3,33,0
2235,Biloxi Blonde,388,-1,-1,0
2236,Biloxi Light,388,8,95,0
2237,Immort Ale,459,-1,-1,11
2238,Porter,1094,3,42,7.8
2239,James Squire Porter,820,2,25,0
2240,Porter,39,2,25,5.6
2241,Taddy Porter,1099,2,25,5
2242,Mackeson XXX Stout,1356,1,20,4.9
2243,Old No.38 Stout,919,3,42,5.5
2244,Marzenbier,608,7,84,0
2245,House Ale,1281,1,15,7.2
2246,St. Andrews Ale,98,-1,-1,4.6
2247,Scottish Ale,98,1,7,3.9
2248,Kriek,585,5,70,0
2249,XXX Porter,585,-1,-1,0
2250,Maduro,585,3,38,6.4
2251,Smooth Oatmeal Stout,585,3,42,0
2252,Oktoberfest,585,7,84,0
2253,Hex Nut Brown Ale,585,3,38,0
2254,Smooth India Pale Ale,585,3,26,0
2255,American Pale Ale,585,3,26,0
2256,PMD Mild Ale,585,1,10,0
2257,Blonde Ale,585,-1,-1,0
2258,Art Schmidt Pilsner,1268,-1,-1,0
2259,Harvest Ale 1998,727,1,13,11.5
2260,Harvest Ale 1999,727,1,13,11.5
2261,Old Knucklehead 1997,255,-1,-1,0
2262,Vrak,1156,-1,-1,5.4
2263,Blonde Doppelbock,338,7,90,0
2264,Coffee Stout,907,3,42,0
2265,Dunkel Doppel Weizen Bock,247,4,55,0
2266,Belgian Wheat,247,-1,-1,0
2267,American Blonde,247,-1,-1,0
2268,Pardon Me Porter,355,2,25,0
2269,Cortland Wheat,1178,8,95,0
2270,Cortland Autumn (discontinued),1178,-1,-1,0
2271,Storm Ale,1263,3,38,0
2272,Autumn Strong Lager,1263,7,84,0
2273,American Wheat,1263,8,95,0
2274,Chinook Amber,1263,3,33,0
2275,Espresso Stout (discontinued),1178,3,42,0
2276,Eigenberg Smoked Porter,1263,8,95,0
2277,Guinea Pig Amber Ale,401,3,33,0
2278,Copper Wheat,401,3,26,0
2279,Oktoberfest,1268,7,84,0
2280,K퀌_ln Kolsch,725,-1,-1,0
2281,IPA,725,3,31,0
2282,Dunkle Weiss,725,-1,-1,0
2283,Alt,725,3,38,0
2284,Harvest Ale 1997,727,1,13,11.5
2285,Tannen Bomb,584,-1,-1,8
2286,Imperial Stout 2001,1204,3,42,9.47
2287,5th Anniversary IPA,1204,3,31,0
2288,Old Fort Howard Pale Ale,1268,3,26,0
2289,Old LS Barleywine,1341,-1,-1,0
2290,Bitter Woman IPA,1301,3,31,5.75
2291,Old Man Winter Warmer 2001,768,-1,-1,0
2292,Sir Duluth Oatmeal Stout,768,3,42,0
2293,Im Paled Ale,857,3,31,6.5
2294,"J&S, Stout",483,3,42,0
2295,Grail Ale,857,3,33,5.5
2296,Beast Bitter,857,1,5,5.3
2297,Smoked Porter,576,8,95,0
2298,India Pale Ale,943,3,26,0
2299,Iditarod Imperial Stout,1298,3,42,0
2300,IPA,258,3,31,0
2301,Black Angus Oatmeal Stout,764,3,42,0
2302,Weizen,57,4,50,0
2303,English Mild,63,1,10,0
2304,Belgian Trippel,837,-1,-1,0
2305,Maibock,550,7,90,0
2306,Artist Colony Ale,1206,3,33,5.5
2307,Berghoff Oktoberfest Beer,868,7,84,5.2
2308,Original ESB,416,-1,-1,0
2309,Belgian Trippel,1065,-1,-1,0
2310,ESB,652,-1,-1,6
2311,India Pale Ale,1220,3,31,6.3
2312,Bandit Brown,922,3,38,0
2313,Schwartzbier,32,7,86,0
2314,Newmarket Pale Ale,689,3,26,0
2315,Porter From Hell,689,2,25,0
2316,Shantytown Doppelbock,1301,7,92,6.5
2317,Abbot Pennings Grand Cru,483,-1,-1,10
2318,Best Bull,483,-1,-1,5.9
2319,All Saints Belgian White Ale,786,-1,-1,0
2320,Witkap-Pater Singel Abbey Ale,294,-1,-1,0
2321,Dam Straight Lager,450,8,95,0
2322,Weiss,1230,4,50,0
2323,Old Peculier,1228,-1,-1,5.7
2324,Alexander,291,-1,-1,0
2325,Goudenband 1999,287,-1,-1,0
2326,Chapeau Framboise Lambic,248,5,70,0
2327,P퀌�che / Pecheresse,288,5,70,0
2328,Mariage Parfait 1995,268,5,70,0
2329,Framboise,288,5,70,0
2330,Gueuze Cuv퀌�e Ren퀌�,288,-1,-1,5
2331,La Quintine Ambr퀌�e / Amber,191,-1,-1,0
2332,La Quintine Blonde,191,-1,-1,8
2333,Hinterland Mild Cask Ale,608,1,10,0
2334,Hinterland Weizen Bier,608,4,50,0
2335,Colonel Kolsch,1268,-1,-1,0
2336,Who The Helles Chuck?,483,-1,-1,0
2337,Conquest Ale,572,1,13,9
2338,Old Knucklehead 1999,255,-1,-1,0
2339,Old Boardhead 1999,562,-1,-1,0
2340,Old Man Winter Warmer 2000,768,-1,-1,0
2341,Imperial Sasquatch,1362,-1,-1,0
2342,Detonator Doppelbock,526,7,90,8
2343,Dark Ruby Ale,1111,-1,-1,0
2344,Augustijn Ale,304,-1,-1,8
2345,Grand Cru of the Emperor,284,-1,-1,8
2346,Moinette Blonde,189,-1,-1,8.5
2347,Schwarz Bier,1017,7,86,4.8
2348,Ziggy Socky Premium Lager Beer,969,8,95,0
2349,Hercule Stout,191,3,42,9
2350,Monk Pale Ale / Agnus Dei,246,-1,-1,0
2351,Entire Butt English Porter,1096,2,25,0
2352,Triple Karmeliet,269,5,61,8
2353,Gluhkriek,287,5,70,0
2354,Elizabethan Ale,637,-1,-1,8.1
2355,Sheaf Stout,1275,3,42,0
2356,D. Carnegie and Company Porter,1016,3,42,5.5
2357,Belikin Stout,99,3,42,0
2358,Traditional,460,3,38,0
2359,Golden Pheasant,996,-1,-1,0
2360,Bottle Rocket IPA,1013,3,31,6.5
2361,Grumpy Two,617,3,42,0
2362,Rye Bock,617,7,90,0
2363,Liberty Pale Ale,617,3,26,0
2364,How Now,617,3,38,0
2365,Lager,617,8,95,0
2366,Trailside Wheat,617,4,50,0
2367,Scotch Ale,807,-1,-1,0
2368,Wicked Ale,978,3,38,0
2369,Pride of Romsey IPA,627,3,31,5
2370,Thames Welsh Ale,519,-1,-1,6
2371,Beer,452,8,95,0
2372,Red MacGregor,953,1,15,5
2373,Duckstein Alt,668,3,38,0
2374,Christmas Ale,586,-1,-1,0
2375,Winterhook Robust Winter Ale 2000,1051,-1,-1,0
2376,Rugged Trail Ale,1286,3,38,4.4
2377,Toil and Trubbel Dubbel,483,-1,-1,0
2378,Enkel Biter,483,-1,-1,0
2379,A. LeCoq Imperial Extra Double Stout 1999,637,3,42,9
2380,Blanche de Bruxelles Mannekin Pis,197,-1,-1,0
2381,Organic Ur Pils,223,-1,-1,0
2382,Eganator Doppelbock,483,7,90,0
2383,Cow Palace Scotch Ale 2000,483,1,15,0
2384,Rare Vos,249,5,72,6.5
2385,Super Natural IPA,641,3,31,0
2386,Our Special Ale 1995,39,-1,-1,0
2387,Our Special Ale 1994,39,-1,-1,0
2388,Samuel Adams Triplebock 1994,157,-1,-1,17
2389,Straffe Hendrik Bruin,430,-1,-1,0
2390,Iris 1996,202,5,70,0
2391,XP Pale Ale,94,3,26,0
2392,Kasteel Bier Brune,303,-1,-1,11
2393,Hefeweissbier,1077,4,50,0
2394,Dunkles,1077,-1,-1,0
2395,Pilsner,1077,-1,-1,0
2396,Export,1077,-1,-1,0
2397,Helles,1077,-1,-1,0
2398,Leicht,1077,-1,-1,0
2399,Valhalla Ale,439,8,95,0
2400,Continental Pilsner,439,-1,-1,0
2401,Empyrean Oktoberfest,501,7,84,0
2402,Straffe Hendrik Brugse,430,-1,-1,0
2403,Black Bear Ale,1159,3,38,0
2404,Old Elephant Foot IPA,1234,3,31,0
2405,Cherokee Red Ale,330,3,33,0
2406,Golden Eagle Helles,1069,-1,-1,0
2407,Big Bark Amber Lager,797,8,95,0
2408,IPA,387,3,31,0
2409,Anniversary Ale,373,3,26,0
2410,Choc American Lager,979,8,95,0
2411,Double Chocolate Porter,1209,2,25,0
2412,Mueller Doppelbock,1183,7,90,0
2413,Bombardier Brown,1069,3,38,0
2414,High Seas IPA,853,3,31,7
2415,Deluxe Cream Stout,839,3,42,0
2416,Point Defiance IPA,633,3,31,5.6
2417,Extra Special Bitter,1162,-1,-1,0
2418,Kalamath Basin IPA,852,3,31,0
2419,Penitentiary Porter,861,2,25,0
2420,Russian Imperial Stout,949,3,42,0
2421,India Pelican Ale,974,3,26,0
2422,Y2KIPA,1343,3,31,0
2423,Pacific Pale,1106,3,26,0
2424,Fat Bastard Barleywine (discontinued),1148,-1,-1,0
2425,Fancy Lawnmower Beer,1091,-1,-1,4.9
2426,Hofbrauhaus Brewery & Biergarten Vienna Velvet,34,8,95,0
2427,India Pale Ale,1240,3,26,0
2428,Old Redwood Porter,1254,2,25,5.5
2429,Cloud Nine Witbier,1351,-1,-1,0
2430,Doppel Bock,162,7,90,0
2431,Cyclops Barleywine,496,-1,-1,0
2432,Heavenly Hefe,411,4,50,0
2433,Climax California Classic,481,-1,-1,5
2434,Ironside Best,505,-1,-1,0
2435,Double Chocolate Stout,726,3,42,0
2436,Black Chip Porter,818,2,25,0
2437,Hop Daddy IPA,816,3,31,0
2438,Jackpot Pale,880,3,26,0
2439,Stuft Pizza Torrey Pines IPA,436,3,31,0
2440,Hard Woods Pale,980,3,26,0
2441,Mother of All Beers,1001,-1,-1,0
2442,Cuvee de Tomme,1001,-1,-1,0
2443,Gunslinger Imperial Stout,986,3,42,0
2444,Pale,390,3,26,0
2445,Hefeweizen,390,4,50,0
2446,Brandenburg Gate M퀌_rzen,390,7,84,0
2447,Big Eye IPA,68,3,31,6
2448,Stout,377,3,42,0
2449,Colorado Belle Dark,149,-1,-1,0
2450,Lincolnshire Mild,96,1,10,0
2451,Aztec Amaranth Ale,318,-1,-1,0
2452,Red Lady Ale,414,-1,-1,0
2453,Steam Engine Steam,1196,-1,-1,0
2454,Pick Axe IPA,1165,3,31,6.5
2455,Porter,1060,2,25,0
2456,Angry Monk,1050,-1,-1,0
2457,Red Alert Ale,1027,3,33,0
2458,Steamer,971,-1,-1,0
2459,Extra Special Bitter,450,-1,-1,0
2460,Powder Keg Raspberry Porter,461,-1,-1,0
2461,Where The Helles Albuquerque,466,-1,-1,0
2462,Fly Fisher Red,589,3,33,0
2463,Empire Builder Stout,606,3,42,0
2464,Uno Mas,672,8,95,0
2465,Amber Ale,711,3,33,0
2466,Dead Horse Ale,875,-1,-1,0
2467,Chazz Cat Rye,891,8,95,0
2468,Winter Warlock Oatmeal Stout,257,3,42,0
2469,Plaza Porter,143,2,25,0
2470,Whiskey Stout,132,3,42,0
2471,Blind Side Pale Ale,138,3,26,0
2472,5280 Roadhouse Ghost Town Brown,862,3,38,0
2473,Pig Iron Porter,699,2,25,0
2474,Bad Boy Oktoberfest,716,7,84,0
2475,Pale Ale,909,3,26,5.52
2476,Lucknow India Pale Ale,352,3,26,0
2477,Double Ice Bock,1170,7,90,0
2478,High Desert Imperial Stout,1226,3,42,0
2479,Oyster Stout,544,3,42,0
2480,Old 420 Wheat Wine,536,-1,-1,0
2481,Thunder Pup Pale,789,3,26,0
2482,Mesa Cerveza Schnorzenboomer,816,7,90,0
2483,Wenceslas,1368,2,25,0
2484,Solitaire Stout,455,3,42,0
2485,Uncle Dunkel,455,-1,-1,0
2486,Angel Amber,455,3,33,0
2487,Platte Valley Pale Ale,455,3,26,0
2488,Wazee Wheat,455,8,95,0
2489,Gael Force Scottish Export,987,-1,-1,0
2490,Dark Star ESB,987,-1,-1,0
2491,Rainbow Trout Stout,644,3,42,0
2492,Porcupine Porter,644,2,25,0
2493,Derailer ESB,644,-1,-1,0
2494,Daze Scottish Ale,644,-1,-1,0
2495,Backpacker IPA,644,3,31,0
2496,Amber Daze,644,3,33,0
2497,Heavenly Hefeweizen,644,4,50,0
2498,El Rey Cerveza,644,8,95,0
2499,Hoptoberfest,675,7,84,0
2500,Thoroughbred Red,675,3,33,0
2501,Alligator Ale,675,3,33,0
2502,Lightning Bold Gold,675,8,95,0
2503,Clearwater Light,675,8,95,0
2504,Barleywine,317,-1,-1,0
2505,Yuel Fuel,317,-1,-1,0
2506,Stonehenge Stout,317,3,42,0
2507,Big Ben Brown,317,3,38,0
2508,Fall Fest,317,7,84,0
2509,Royal Arms IPA,317,3,31,0
2510,Tower ESB,317,-1,-1,0
2511,Portsmouth Pale,317,3,26,0
2512,Hefeweizen,317,4,50,0
2513,Allgood Amber Ale,317,3,33,0
2514,Cream,317,8,95,0
2515,K퀌_lsch,317,-1,-1,0
2516,Stubborn Mule Barleywine,815,-1,-1,0
2517,Extra Stout,243,3,42,0
2518,Robust Porter,916,2,25,0
2519,Peckiomen Pils,910,8,95,0
2520,Hops Explosion IPA,1338,3,31,0
2521,English Pale Ale,1170,-1,-1,0
2522,Big Bear Stout,434,3,42,0
2523,Prohibition Porter,340,2,25,0
2524,Framingham Maibock,720,7,90,0
2525,Wilmington Roggen Beer,719,8,95,0
2526,Excalibur Barleywine,463,-1,-1,0
2527,Queen of Clubs Schwarzbier,483,7,86,0
2528,Wilsteraner Altbier,483,3,38,0
2529,Berghoff Genuine Dark,868,8,95,0
2530,Gubna Imperial IPA,956,3,32,10
2531,Dunkel,155,-1,-1,0
2532,Altbier,146,3,38,0
2533,4th Anniversary IPA,1204,3,31,0
2534,Sunday River Alt,1207,3,38,0
2535,Altmans Alt,891,3,38,0
2536,Black Forest Schwarzbier,1097,7,86,0
2537,Altbier,1127,3,38,0
2538,Old 8444 Alt,1310,3,38,0
2539,Lone Mountain Altbier,1371,3,38,0
2540,Thunderhead Schwarz Bier,1057,7,86,0
2541,Ad Astra Ale,556,3,38,0
2542,Oktoberfest,1104,7,84,0
2543,Barleywine,1104,-1,-1,0
2544,Oktoberfest,1230,7,84,0
2545,Mister Hoppy IPA,1372,3,31,0
2546,Hopyard IPA,1070,3,31,5.3
2547,1634 Urtyp Hell,972,-1,-1,0
2548,Gueuze,244,5,70,0
2549,Brain Damage,580,1,13,0
2550,Old Nick,1385,-1,-1,7.2
2551,Super Natural ESB,641,-1,-1,0
2552,Foret Saison,189,-1,-1,0
2553,Joseph Spelt Ale,178,-1,-1,0
2554,Montagnarde,174,-1,-1,9
2555,Blanche des Honnelles,174,-1,-1,6
2556,Sp퀌�ciale No퀌�l,174,-1,-1,0
2557,Belgian Burgundy Ale,174,-1,-1,9
2558,Samson Crystal Diplomat Dark Beer,316,-1,-1,0
2559,1845 Celebration Ale,563,-1,-1,0
2560,London Porter,563,2,25,5.4
2561,Dark Island,953,1,7,4.6
2562,Premium,1006,-1,-1,5.1
2563,Brigand,303,-1,-1,9
2564,Krakus,309,-1,-1,0
2565,Kriek,268,5,70,0
2566,Small Beer,39,1,10,3.3
2567,Clovis,188,-1,-1,0
2568,Black Cat,884,1,10,3.4
2569,Oats and Barley Stout,437,3,42,0
2570,Oktoberfest,437,7,84,0
2571,Irish Red,1340,3,33,0
2572,Old World Oktoberfest,1340,7,84,0
2573,Pale Ale,1340,3,26,0
2574,Amber,1340,3,33,0
2575,Bavarian Weiss Beer,1340,4,50,0
2576,Pils,1340,-1,-1,0
2577,Honey Lager Light,1340,8,95,0
2578,Celtic Cross Stout,1212,3,42,0
2579,Taverner Nut Brown Ale,1212,3,38,0
2580,Underground IPA,1212,3,31,0
2581,Yodeler Weisse,1212,4,50,0
2582,The Yank Cream Ale,1212,8,95,0
2583,Stronghold Pilsner,1212,-1,-1,0
2584,Imperial Stout,892,3,42,0
2585,Eldridge Grade White Knuckle Ale,827,3,26,0
2586,Jasper Brown Ale,712,3,38,0
2587,Red Earth Pale Ale,712,3,26,0
2588,Iron Red Ale,712,3,33,0
2589,Jasper Lyte,712,3,26,0
2590,Plank Road Pale Ale,830,3,26,0
2591,Amber Ale,830,3,33,0
2592,Canadian Blonde Ale,830,-1,-1,0
2593,Stump Sitter Stout,651,3,42,0
2594,Peninsula Porter,651,2,25,0
2595,Cleary Red,651,3,33,0
2596,Wolverine Wheat Beer,651,4,50,0
2597,Lichthaus Lager,651,8,95,0
2598,Whitetail Ale,651,3,26,0
2599,Moylannium Ale,892,-1,-1,0
2600,Point Reyes Porter,827,2,25,0
2601,I.P.A.,827,3,26,0
2602,Albion Amber Ale,827,3,38,4.9
2603,Mt.Tam Pale Ale,827,3,26,5.8
2604,Hefe Weiss,827,8,95,5.1
2605,Kuronama,50,2,25,0
2606,Kirkland Ale,921,3,26,0
2607,Weizen,654,4,50,0
2608,Hitachino Nest Beer,742,4,50,0
2609,K퀌_lsch,1076,-1,-1,0
2610,Catfish Cream Ale,13,8,95,5
2611,Splitfinger Stout,782,3,42,0
2612,Noch Einmal Dunkel,437,-1,-1,0
2613,Kolsch,231,-1,-1,0
2614,Abbaye de Floreffe Double,197,-1,-1,6.3
2615,Redback Original Malt Wheat Beer,835,-1,-1,4.7
2616,Dunkel,1022,-1,-1,0
2617,Busby Stout,735,3,42,0
2618,Haacke-Beck,206,-1,-1,0
2619,Sweet Betty Classic Blonde Ale,1361,-1,-1,0
2620,Cream Ale,1130,1,10,0
2621,Highlander Stout,1201,3,42,0
2622,Beer Works Ale Golden,1007,-1,-1,0
2623,Flying Armadillo Porter,1226,2,25,0
2624,Golden Harvest Weizenbier,578,4,50,0
2625,Premium Lager,938,-1,-1,5
2626,Premium Lager,253,8,95,0
2627,Regia Extra,694,8,95,0
2628,Suprema,694,8,95,0
2629,Happy Heron Pale Ale,358,3,26,0
2630,Mud Puppy Porter,358,2,25,0
2631,Oatmeal Stout,553,3,42,0
2632,Rye,553,8,95,0
